epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
32;1.1454393863677979;1.1454393863677979;1.0166351795196533;1.0166351795196533
33;1.142449140548706;1.142449140548706;1.0181571245193481;1.0181571245193481
0;1.6822260618209839;1.6822260618209839;1.2906997203826904;1.2906997203826904
1;1.3748210668563843;1.3748210668563843;1.1727561950683594;1.1727561950683594
2;1.3319257497787476;1.3319257497787476;1.1186403036117554;1.1186403036117554
3;1.306796669960022;1.306796669960022;1.0865800380706787;1.0865800380706787
4;1.2909390926361084;1.2909390926361084;1.0658763647079468;1.0658763647079468
5;1.280375361442566;1.280375361442566;1.052801489830017;1.052801489830017
6;1.2721598148345947;1.2721598148345947;1.0439871549606323;1.0439871549606323
7;1.2652757167816162;1.2652757167816162;1.0377174615859985;1.0377174615859985
8;1.2598483562469482;1.2598483562469482;1.0333231687545776;1.0333231687545776
9;1.2546451091766357;1.2546451091766357;1.0299103260040283;1.0299103260040283
10;1.250683069229126;1.250683069229126;1.0269694328308105;1.0269694328308105
11;1.2464814186096191;1.2464814186096191;1.0256282091140747;1.0256282091140747
12;1.2430460453033447;1.2430460453033447;1.0239025354385376;1.0239025354385376
13;1.2394973039627075;1.2394973039627075;1.0241073369979858;1.0241073369979858
14;1.2367290258407593;1.2367290258407593;1.021924614906311;1.021924614906311
15;1.2337666749954224;1.2337666749954224;1.025335669517517;1.025335669517517
16;1.2327048778533936;1.2327048778533936;1.0196844339370728;1.0196844339370728
17;1.2303247451782227;1.2303247451782227;1.0303504467010498;1.0303504467010498
18;1.2322973012924194;1.2322973012924194;1.0195999145507812;1.0195999145507812
19;1.2281780242919922;1.2281780242919922;1.0354784727096558;1.0354784727096558
20;1.23142409324646;1.23142409324646;1.016261100769043;1.016261100769043
21;1.2222402095794678;1.2222402095794678;1.0330616235733032;1.0330616235733032
22;1.2238515615463257;1.2238515615463257;1.0172511339187622;1.0172511339187622
23;1.2156273126602173;1.2156273126602173;1.0302462577819824;1.0302462577819824
24;1.2175668478012085;1.2175668478012085;1.0183939933776855;1.0183939933776855
25;1.2117558717727661;1.2117558717727661;1.027738094329834;1.027738094329834
26;1.2136176824569702;1.2136176824569702;1.0190489292144775;1.0190489292144775
27;1.2100292444229126;1.2100292444229126;1.0273339748382568;1.0273339748382568
28;1.2115839719772339;1.2115839719772339;1.0195897817611694;1.0195897817611694
29;1.2072392702102661;1.2072392702102661;1.0276600122451782;1.0276600122451782
30;1.2090309858322144;1.2090309858322144;1.0199371576309204;1.0199371576309204
0;1.4909453392028809;1.4909453392028809;1.042633295059204;1.042633295059204
1;1.3195478916168213;1.3195478916168213;1.051298975944519;1.051298975944519
2;1.2844160795211792;1.2844160795211792;1.054662823677063;1.054662823677063
3;1.2628923654556274;1.2628923654556274;1.052566409111023;1.052566409111023
4;1.2467609643936157;1.2467609643936157;1.040765643119812;1.040765643119812
5;1.2350876331329346;1.2350876331329346;1.0347528457641602;1.0347528457641602
6;1.2255305051803589;1.2255305051803589;1.0359206199645996;1.0359206199645996
7;1.2171281576156616;1.2171281576156616;1.034493088722229;1.034493088722229
8;1.2093676328659058;1.2093676328659058;1.0334466695785522;1.0334466695785522
9;1.2023169994354248;1.2023169994354248;1.030441403388977;1.030441403388977
10;1.1952067613601685;1.1952067613601685;1.0294843912124634;1.0294843912124634
11;1.188997507095337;1.188997507095337;1.0295411348342896;1.0295411348342896
12;1.1822986602783203;1.1822986602783203;1.0290013551712036;1.0290013551712036
13;1.1767305135726929;1.1767305135726929;1.029362440109253;1.029362440109253
14;1.1712195873260498;1.1712195873260498;1.0277035236358643;1.0277035236358643
15;1.1656512022018433;1.1656512022018433;1.029004693031311;1.029004693031311
16;1.160783290863037;1.160783290863037;1.0331921577453613;1.0331921577453613
17;1.1564675569534302;1.1564675569534302;1.0326566696166992;1.0326566696166992
18;1.152051329612732;1.152051329612732;1.034972906112671;1.034972906112671
19;1.147357702255249;1.147357702255249;1.0329973697662354;1.0329973697662354
20;1.1433945894241333;1.1433945894241333;1.0333417654037476;1.0333417654037476
21;1.139609932899475;1.139609932899475;1.0353386402130127;1.0353386402130127
22;1.1352158784866333;1.1352158784866333;1.0354827642440796;1.0354827642440796
23;1.131291151046753;1.131291151046753;1.0361467599868774;1.0361467599868774
24;1.1275547742843628;1.1275547742843628;1.0375010967254639;1.0375010967254639
0;1.3319679498672485;1.3319679498672485;1.040134310722351;1.040134310722351
1;1.2700656652450562;1.2700656652450562;1.0179709196090698;1.0179709196090698
2;1.254963755607605;1.254963755607605;1.0132606029510498;1.0132606029510498
3;1.2447611093521118;1.2447611093521118;1.0056986808776855;1.0056986808776855
4;1.2354743480682373;1.2354743480682373;1.001772165298462;1.001772165298462
5;1.2283315658569336;1.2283315658569336;0.998371958732605;0.998371958732605
6;1.2226741313934326;1.2226741313934326;0.9958046078681946;0.9958046078681946
7;1.216666579246521;1.216666579246521;0.9946894645690918;0.9946894645690918
8;1.2109832763671875;1.2109832763671875;0.9922107458114624;0.9922107458114624
9;1.2062212228775024;1.2062212228775024;0.9901588559150696;0.9901588559150696
10;1.1990773677825928;1.1990773677825928;0.9889379739761353;0.9889379739761353
11;1.1938261985778809;1.1938261985778809;0.9880285263061523;0.9880285263061523
12;1.1887249946594238;1.1887249946594238;0.9891048073768616;0.9891048073768616
13;1.1846376657485962;1.1846376657485962;0.9847010374069214;0.9847010374069214
14;1.1788585186004639;1.1788585186004639;0.9922076463699341;0.9922076463699341
15;1.1809735298156738;1.1809735298156738;0.9841939806938171;0.9841939806938171
16;1.1666661500930786;1.1666661500930786;0.9890008568763733;0.9890008568763733
17;1.160909652709961;1.160909652709961;0.9883782267570496;0.9883782267570496
18;1.1523593664169312;1.1523593664169312;0.9898310303688049;0.9898310303688049
19;1.1453981399536133;1.1453981399536133;0.9933467507362366;0.9933467507362366
20;1.138896107673645;1.138896107673645;0.9964067339897156;0.9964067339897156
21;1.132422685623169;1.132422685623169;0.9987140893936157;0.9987140893936157
22;1.1264941692352295;1.1264941692352295;0.9981139302253723;0.9981139302253723
23;1.1204825639724731;1.1204825639724731;1.0038262605667114;1.0038262605667114
24;1.1136152744293213;1.1136152744293213;1.0064886808395386;1.0064886808395386
25;1.1076340675354004;1.1076340675354004;1.012543797492981;1.012543797492981
0;1.327675461769104;1.327675461769104;1.0079890489578247;1.0079890489578247
1;1.2746204137802124;1.2746204137802124;0.9988214373588562;0.9988214373588562
2;1.272123098373413;1.272123098373413;0.9937209486961365;0.9937209486961365
3;1.2570977210998535;1.2570977210998535;0.9943357706069946;0.9943357706069946
4;1.2444089651107788;1.2444089651107788;0.9991226196289062;0.9991226196289062
5;1.2361173629760742;1.2361173629760742;0.9951336979866028;0.9951336979866028
6;1.2315202951431274;1.2315202951431274;0.996259868144989;0.996259868144989
7;1.2261565923690796;1.2261565923690796;0.9938784837722778;0.9938784837722778
8;1.2216216325759888;1.2216216325759888;0.9955669045448303;0.9955669045448303
9;1.2182952165603638;1.2182952165603638;0.9925473928451538;0.9925473928451538
10;1.208081603050232;1.208081603050232;0.9969229698181152;0.9969229698181152
11;1.2120615243911743;1.2120615243911743;1.0001088380813599;1.0001088380813599
12;1.2022994756698608;1.2022994756698608;0.997109591960907;0.997109591960907
13;1.1983466148376465;1.1983466148376465;0.9974740743637085;0.9974740743637085
14;1.1915394067764282;1.1915394067764282;0.9993088841438293;0.9993088841438293
15;1.1931580305099487;1.1931580305099487;0.9944232702255249;0.9944232702255249
16;1.182774543762207;1.182774543762207;0.9944804310798645;0.9944804310798645
17;1.1807769536972046;1.1807769536972046;0.9916920065879822;0.9916920065879822
18;1.1732244491577148;1.1732244491577148;0.9954628944396973;0.9954628944396973
19;1.1685070991516113;1.1685070991516113;0.9932401180267334;0.9932401180267334
20;1.164777159690857;1.164777159690857;0.9933621287345886;0.9933621287345886
21;1.1609649658203125;1.1609649658203125;0.9910687208175659;0.9910687208175659
22;1.1537755727767944;1.1537755727767944;0.9934836030006409;0.9934836030006409
23;1.1515949964523315;1.1515949964523315;0.994499146938324;0.994499146938324
24;1.1398667097091675;1.1398667097091675;0.9958906769752502;0.9958906769752502
25;1.1414111852645874;1.1414111852645874;1.0023975372314453;1.0023975372314453
26;1.1373876333236694;1.1373876333236694;1.0061140060424805;1.0061140060424805
27;1.1294457912445068;1.1294457912445068;0.9938122034072876;0.9938122034072876
28;1.1281226873397827;1.1281226873397827;1.0018914937973022;1.0018914937973022
29;1.1171841621398926;1.1171841621398926;1.0070536136627197;1.0070536136627197
30;1.1161460876464844;1.1161460876464844;1.0072764158248901;1.0072764158248901
31;1.1095898151397705;1.1095898151397705;1.0210378170013428;1.0210378170013428
0;46364.25390625;46364.25390625;19859.353515625;19859.353515625
1;17605.26171875;17605.26171875;2054.0810546875;2054.0810546875
2;2935.729736328125;2935.729736328125;13988.1044921875;13988.1044921875
3;9274.7099609375;9274.7099609375;14486.5927734375;14486.5927734375
4;6992.56640625;6992.56640625;576.7390747070312;576.7390747070312
5;402.0316162109375;402.0316162109375;154.8894500732422;154.8894500732422
6;154.58778381347656;154.58778381347656;297.3581848144531;297.3581848144531
7;171.1555633544922;171.1555633544922;162.16143798828125;162.16143798828125
8;110.18630981445312;110.18630981445312;127.52654266357422;127.52654266357422
9;96.65863037109375;96.65863037109375;96.09832000732422;96.09832000732422
10;85.1700668334961;85.1700668334961;82.27449035644531;82.27449035644531
11;79.85497283935547;79.85497283935547;96.52848815917969;96.52848815917969
12;70.54915618896484;70.54915618896484;96.52245330810547;96.52245330810547
13;80.98606872558594;80.98606872558594;165.4941864013672;165.4941864013672
14;77.52803039550781;77.52803039550781;171.8114013671875;171.8114013671875
15;450.7685241699219;450.7685241699219;5657.3759765625;5657.3759765625
16;5614.31201171875;5614.31201171875;6038.5771484375;6038.5771484375
17;3972.5634765625;3972.5634765625;1345.8388671875;1345.8388671875
18;1771.2294921875;1771.2294921875;5966.23193359375;5966.23193359375
19;2029.164306640625;2029.164306640625;3811.45166015625;3811.45166015625
20;626.1007690429688;626.1007690429688;76.56641387939453;76.56641387939453
21;103.26545715332031;103.26545715332031;60.00091552734375;60.00091552734375
22;86.77613830566406;86.77613830566406;72.7425308227539;72.7425308227539
23;74.93002319335938;74.93002319335938;76.56998443603516;76.56998443603516
24;63.25200653076172;63.25200653076172;56.81261444091797;56.81261444091797
25;53.03158950805664;53.03158950805664;33.08100128173828;33.08100128173828
26;44.61164855957031;44.61164855957031;25.577884674072266;25.577884674072266
27;38.025367736816406;38.025367736816406;21.688594818115234;21.688594818115234
28;33.60298156738281;33.60298156738281;18.798818588256836;18.798818588256836
29;31.424922943115234;31.424922943115234;16.272201538085938;16.272201538085938
30;29.745040893554688;29.745040893554688;14.51296329498291;14.51296329498291
31;27.459604263305664;27.459604263305664;13.002431869506836;13.002431869506836
32;25.863981246948242;25.863981246948242;11.702174186706543;11.702174186706543
33;28.096965789794922;28.096965789794922;11.40543270111084;11.40543270111084
34;29.20732307434082;29.20732307434082;10.283239364624023;10.283239364624023
35;20.50063705444336;20.50063705444336;12.686614990234375;12.686614990234375
36;18.62567138671875;18.62567138671875;8.64582633972168;8.64582633972168
37;20.853282928466797;20.853282928466797;6.830235958099365;6.830235958099365
38;21.58844757080078;21.58844757080078;9.853208541870117;9.853208541870117
39;30.157562255859375;30.157562255859375;30.166818618774414;30.166818618774414
40;39.935062408447266;39.935062408447266;11.39808464050293;11.39808464050293
41;73.59515380859375;73.59515380859375;79.7966537475586;79.7966537475586
42;75.0230712890625;75.0230712890625;17.871734619140625;17.871734619140625
43;200.12942504882812;200.12942504882812;826.6982421875;826.6982421875
44;252.52813720703125;252.52813720703125;805.81689453125;805.81689453125
45;185.0716094970703;185.0716094970703;347.2041320800781;347.2041320800781
46;89.03520965576172;89.03520965576172;134.78134155273438;134.78134155273438
47;61.170955657958984;61.170955657958984;49.108551025390625;49.108551025390625
0;1.3262898921966553;1.3262898921966553;1.00736665725708;1.00736665725708
1;1.292710781097412;1.292710781097412;1.0009840726852417;1.0009840726852417
2;1.2702882289886475;1.2702882289886475;1.0027142763137817;1.0027142763137817
3;1.2590614557266235;1.2590614557266235;1.0035536289215088;1.0035536289215088
4;1.2512342929840088;1.2512342929840088;1.005301833152771;1.005301833152771
5;1.2443546056747437;1.2443546056747437;1.0045634508132935;1.0045634508132935
6;1.2397810220718384;1.2397810220718384;1.0032438039779663;1.0032438039779663
7;1.2344731092453003;1.2344731092453003;1.0027865171432495;1.0027865171432495
8;1.2306885719299316;1.2306885719299316;1.0010250806808472;1.0010250806808472
9;1.2260806560516357;1.2260806560516357;1.0010972023010254;1.0010972023010254
10;1.222455382347107;1.222455382347107;0.9992765784263611;0.9992765784263611
11;1.2166661024093628;1.2166661024093628;0.9984347224235535;0.9984347224235535
12;1.2124000787734985;1.2124000787734985;0.9988695383071899;0.9988695383071899
13;1.2082412242889404;1.2082412242889404;0.9984346628189087;0.9984346628189087
14;1.2023783922195435;1.2023783922195435;0.998435914516449;0.998435914516449
15;1.1973083019256592;1.1973083019256592;0.9981430172920227;0.9981430172920227
16;1.1919341087341309;1.1919341087341309;1.0006119012832642;1.0006119012832642
17;1.1868207454681396;1.1868207454681396;1.0023733377456665;1.0023733377456665
18;1.180859088897705;1.180859088897705;1.0021549463272095;1.0021549463272095
19;1.1752498149871826;1.1752498149871826;1.0033135414123535;1.0033135414123535
20;1.1699193716049194;1.1699193716049194;1.0051966905593872;1.0051966905593872
21;1.163011908531189;1.163011908531189;1.0075592994689941;1.0075592994689941
22;1.1563067436218262;1.1563067436218262;1.0087947845458984;1.0087947845458984
23;1.1520907878875732;1.1520907878875732;1.0102602243423462;1.0102602243423462
24;1.1453496217727661;1.1453496217727661;1.0130499601364136;1.0130499601364136
25;1.1397298574447632;1.1397298574447632;1.0157060623168945;1.0157060623168945
0;1.4651075601577759;1.4651075601577759;1.0952783823013306;1.0952783823013306
1;1.3534077405929565;1.3534077405929565;1.0572069883346558;1.0572069883346558
2;1.3115630149841309;1.3115630149841309;1.0464495420455933;1.0464495420455933
3;1.2924377918243408;1.2924377918243408;1.0326437950134277;1.0326437950134277
4;1.2723581790924072;1.2723581790924072;1.030555009841919;1.030555009841919
5;1.2658379077911377;1.2658379077911377;1.023407220840454;1.023407220840454
6;1.2538245916366577;1.2538245916366577;1.0241641998291016;1.0241641998291016
7;1.2521650791168213;1.2521650791168213;1.0195691585540771;1.0195691585540771
8;1.2429217100143433;1.2429217100143433;1.020639419555664;1.020639419555664
9;1.2436877489089966;1.2436877489089966;1.0168249607086182;1.0168249607086182
10;1.2353160381317139;1.2353160381317139;1.0173732042312622;1.0173732042312622
11;1.236957311630249;1.236957311630249;1.0144306421279907;1.0144306421279907
12;1.2301084995269775;1.2301084995269775;1.015231728553772;1.015231728553772
13;1.232616662979126;1.232616662979126;1.0111159086227417;1.0111159086227417
14;1.2251641750335693;1.2251641750335693;1.0119324922561646;1.0119324922561646
15;1.2280398607254028;1.2280398607254028;1.0086003541946411;1.0086003541946411
16;1.2204245328903198;1.2204245328903198;1.0102843046188354;1.0102843046188354
17;1.2234842777252197;1.2234842777252197;1.0071405172348022;1.0071405172348022
18;1.2165215015411377;1.2165215015411377;1.008160948753357;1.008160948753357
19;1.2194623947143555;1.2194623947143555;1.0058624744415283;1.0058624744415283
20;1.212819218635559;1.212819218635559;1.006768822669983;1.006768822669983
21;1.2157210111618042;1.2157210111618042;1.0044972896575928;1.0044972896575928
22;1.2103514671325684;1.2103514671325684;1.0059127807617188;1.0059127807617188
23;1.2144136428833008;1.2144136428833008;1.0037966966629028;1.0037966966629028
24;1.2085599899291992;1.2085599899291992;1.0071789026260376;1.0071789026260376
25;1.2126517295837402;1.2126517295837402;1.0032991170883179;1.0032991170883179
26;1.2048312425613403;1.2048312425613403;1.006148099899292;1.006148099899292
27;1.2077419757843018;1.2077419757843018;1.0025014877319336;1.0025014877319336
28;1.201965093612671;1.201965093612671;1.0048595666885376;1.0048595666885376
29;1.2053720951080322;1.2053720951080322;1.002114176750183;1.002114176750183
30;1.1991322040557861;1.1991322040557861;1.0040827989578247;1.0040827989578247
31;1.202139973640442;1.202139973640442;1.001407265663147;1.001407265663147
32;1.1969043016433716;1.1969043016433716;1.0027183294296265;1.0027183294296265
33;1.199649453163147;1.199649453163147;1.0010038614273071;1.0010038614273071
34;1.19594144821167;1.19594144821167;1.0020276308059692;1.0020276308059692
35;1.199439287185669;1.199439287185669;1.0009263753890991;1.0009263753890991
36;1.1939524412155151;1.1939524412155151;1.0021519660949707;1.0021519660949707
37;1.1971081495285034;1.1971081495285034;1.0002678632736206;1.0002678632736206
38;1.1917130947113037;1.1917130947113037;1.0014625787734985;1.0014625787734985
39;1.195081114768982;1.195081114768982;0.9995990991592407;0.9995990991592407
40;1.1899964809417725;1.1899964809417725;1.0006498098373413;1.0006498098373413
41;1.1934303045272827;1.1934303045272827;0.998668909072876;0.998668909072876
42;1.1886053085327148;1.1886053085327148;0.9994458556175232;0.9994458556175232
43;1.1917946338653564;1.1917946338653564;0.998306155204773;0.998306155204773
44;1.1873793601989746;1.1873793601989746;0.9990413784980774;0.9990413784980774
45;1.190391182899475;1.190391182899475;0.9975989460945129;0.9975989460945129
46;1.1869158744812012;1.1869158744812012;0.9983720779418945;0.9983720779418945
47;1.1915582418441772;1.1915582418441772;0.997909426689148;0.997909426689148
48;1.1868897676467896;1.1868897676467896;0.9993141889572144;0.9993141889572144
49;1.190738320350647;1.190738320350647;0.9968776106834412;0.9968776106834412
50;1.1858397722244263;1.1858397722244263;0.9986953139305115;0.9986953139305115
51;1.190149188041687;1.190149188041687;0.9961966276168823;0.9961966276168823
52;1.1836891174316406;1.1836891174316406;0.9988641142845154;0.9988641142845154
53;1.1868845224380493;1.1868845224380493;0.9965382814407349;0.9965382814407349
54;1.1823256015777588;1.1823256015777588;0.9984118342399597;0.9984118342399597
55;1.1864546537399292;1.1864546537399292;0.995148777961731;0.995148777961731
56;1.1785064935684204;1.1785064935684204;0.9979022741317749;0.9979022741317749
57;1.1806273460388184;1.1806273460388184;0.9958832859992981;0.9958832859992981
58;1.1772043704986572;1.1772043704986572;0.996843159198761;0.996843159198761
59;1.1791950464248657;1.1791950464248657;0.9960312843322754;0.9960312843322754
60;1.1768723726272583;1.1768723726272583;0.9967945218086243;0.9967945218086243
61;1.1790403127670288;1.1790403127670288;0.9961243271827698;0.9961243271827698
62;1.1764752864837646;1.1764752864837646;0.99635910987854;0.99635910987854
63;1.1795654296875;1.1795654296875;0.9966670274734497;0.9966670274734497
64;1.1769492626190186;1.1769492626190186;0.9980353116989136;0.9980353116989136
65;1.1810617446899414;1.1810617446899414;0.9980902075767517;0.9980902075767517
0;1.520768165588379;1.520768165588379;1.0826526880264282;1.0826526880264282
1;1.2951987981796265;1.2951987981796265;1.0465829372406006;1.0465829372406006
2;1.253002643585205;1.253002643585205;1.04167640209198;1.04167640209198
3;1.2257318496704102;1.2257318496704102;1.0552794933319092;1.0552794933319092
4;1.2068957090377808;1.2068957090377808;1.064906358718872;1.064906358718872
5;1.190040946006775;1.190040946006775;1.0754743814468384;1.0754743814468384
6;1.1741360425949097;1.1741360425949097;1.0877952575683594;1.0877952575683594
7;1.1613953113555908;1.1613953113555908;1.0968835353851318;1.0968835353851318
8;1.1492118835449219;1.1492118835449219;1.1021463871002197;1.1021463871002197
9;1.1358447074890137;1.1358447074890137;1.1204379796981812;1.1204379796981812
10;1.1254794597625732;1.1254794597625732;1.1177074909210205;1.1177074909210205
11;1.1132789850234985;1.1132789850234985;1.1286754608154297;1.1286754608154297
12;1.1044331789016724;1.1044331789016724;1.1604697704315186;1.1604697704315186
0;1.36664617061615;1.36664617061615;1.0213404893875122;1.0213404893875122
1;1.299824833869934;1.299824833869934;1.0055173635482788;1.0055173635482788
2;1.2800071239471436;1.2800071239471436;1.0044562816619873;1.0044562816619873
3;1.2758132219314575;1.2758132219314575;1.0015925168991089;1.0015925168991089
4;1.2667150497436523;1.2667150497436523;1.0038971900939941;1.0038971900939941
5;1.254109501838684;1.254109501838684;1.0036267042160034;1.0036267042160034
6;1.2497445344924927;1.2497445344924927;1.0001070499420166;1.0001070499420166
7;1.2438546419143677;1.2438546419143677;0.9982596039772034;0.9982596039772034
8;1.2401084899902344;1.2401084899902344;0.9989215135574341;0.9989215135574341
9;1.2330043315887451;1.2330043315887451;0.9971271753311157;0.9971271753311157
10;1.2265673875808716;1.2265673875808716;1.004488229751587;1.004488229751587
11;1.2301695346832275;1.2301695346832275;1.0063329935073853;1.0063329935073853
12;1.2253961563110352;1.2253961563110352;1.0011829137802124;1.0011829137802124
13;1.2197413444519043;1.2197413444519043;1.0016506910324097;1.0016506910324097
14;1.2134640216827393;1.2134640216827393;1.0019222497940063;1.0019222497940063
15;1.214714527130127;1.214714527130127;0.9970816969871521;0.9970816969871521
16;1.2079600095748901;1.2079600095748901;1.0031355619430542;1.0031355619430542
17;1.2021089792251587;1.2021089792251587;1.0015084743499756;1.0015084743499756
18;1.2033302783966064;1.2033302783966064;0.9988895654678345;0.9988895654678345
19;1.196991205215454;1.196991205215454;1.0100346803665161;1.0100346803665161
0;1.3010201454162598;1.3010201454162598;1.0310572385787964;1.0310572385787964
1;1.26662278175354;1.26662278175354;1.0253230333328247;1.0253230333328247
2;1.2553555965423584;1.2553555965423584;1.0182816982269287;1.0182816982269287
3;1.2458983659744263;1.2458983659744263;1.0138988494873047;1.0138988494873047
4;1.2380447387695312;1.2380447387695312;1.0079021453857422;1.0079021453857422
5;1.231574296951294;1.231574296951294;1.004217505455017;1.004217505455017
6;1.226237416267395;1.226237416267395;1.0023219585418701;1.0023219585418701
7;1.2213709354400635;1.2213709354400635;0.998725414276123;0.998725414276123
8;1.216843605041504;1.216843605041504;0.9987295269966125;0.9987295269966125
9;1.2122827768325806;1.2122827768325806;0.9983844757080078;0.9983844757080078
10;1.2079930305480957;1.2079930305480957;0.9975587129592896;0.9975587129592896
11;1.2035584449768066;1.2035584449768066;0.9956782460212708;0.9956782460212708
12;1.1985540390014648;1.1985540390014648;0.9951329827308655;0.9951329827308655
13;1.1934915781021118;1.1934915781021118;0.9942882657051086;0.9942882657051086
14;1.1891191005706787;1.1891191005706787;0.9941204786300659;0.9941204786300659
15;1.1840171813964844;1.1840171813964844;0.995154619216919;0.995154619216919
16;1.1800864934921265;1.1800864934921265;0.9987988471984863;0.9987988471984863
17;1.174209475517273;1.174209475517273;1.0006580352783203;1.0006580352783203
18;1.169350028038025;1.169350028038025;1.0029518604278564;1.0029518604278564
19;1.1641762256622314;1.1641762256622314;1.0081936120986938;1.0081936120986938
20;1.1588528156280518;1.1588528156280518;1.010098934173584;1.010098934173584
21;1.1534984111785889;1.1534984111785889;1.0119950771331787;1.0119950771331787
22;1.1472558975219727;1.1472558975219727;1.0147873163223267;1.0147873163223267
23;1.1411586999893188;1.1411586999893188;1.023134469985962;1.023134469985962
24;1.1366157531738281;1.1366157531738281;1.0278891324996948;1.0278891324996948
0;1.3473951816558838;1.3473951816558838;1.0615243911743164;1.0615243911743164
1;1.3051273822784424;1.3051273822784424;1.0327218770980835;1.0327218770980835
2;1.2839646339416504;1.2839646339416504;1.0145758390426636;1.0145758390426636
3;1.2709681987762451;1.2709681987762451;1.0031890869140625;1.0031890869140625
4;1.2630788087844849;1.2630788087844849;0.9960663318634033;0.9960663318634033
5;1.258345603942871;1.258345603942871;0.9916168451309204;0.9916168451309204
6;1.255543828010559;1.255543828010559;0.9888352751731873;0.9888352751731873
7;1.2539092302322388;1.2539092302322388;0.9870917797088623;0.9870917797088623
8;1.252973198890686;1.252973198890686;0.9859934449195862;0.9859934449195862
9;1.2524511814117432;1.2524511814117432;0.9852970242500305;0.9852970242500305
10;1.2521696090698242;1.2521696090698242;0.9848511815071106;0.9848511815071106
11;1.2520270347595215;1.2520270347595215;0.9845629930496216;0.9845629930496216
12;1.2519621849060059;1.2519621849060059;0.9843740463256836;0.9843740463256836
13;1.2519391775131226;1.2519391775131226;0.9842487573623657;0.9842487573623657
14;1.251937985420227;1.251937985420227;0.9841638207435608;0.9841638207435608
15;1.2519465684890747;1.2519465684890747;0.9841058850288391;0.9841058850288391
16;1.251960277557373;1.251960277557373;0.9840654134750366;0.9840654134750366
17;1.2519735097885132;1.2519735097885132;0.9840368628501892;0.9840368628501892
18;1.2519867420196533;1.2519867420196533;0.9840161800384521;0.9840161800384521
19;1.251997947692871;1.251997947692871;0.9840013980865479;0.9840013980865479
20;1.2520071268081665;1.2520071268081665;0.9839906096458435;0.9839906096458435
21;1.252014398574829;1.252014398574829;0.9839823842048645;0.9839823842048645
22;1.2520214319229126;1.2520214319229126;0.9839763641357422;0.9839763641357422
23;1.2520266771316528;1.2520266771316528;0.9839717745780945;0.9839717745780945
24;1.252030849456787;1.252030849456787;0.9839683771133423;0.9839683771133423
25;1.2520334720611572;1.2520334720611572;0.9839656352996826;0.9839656352996826
26;1.2520360946655273;1.2520360946655273;0.9839636087417603;0.9839636087417603
27;1.2520381212234497;1.2520381212234497;0.9839620590209961;0.9839620590209961
28;1.2520393133163452;1.2520393133163452;0.9839609861373901;0.9839609861373901
29;1.2520408630371094;1.2520408630371094;0.9839600324630737;0.9839600324630737
0;1.335439920425415;1.335439920425415;1.011129379272461;1.011129379272461
1;1.2922554016113281;1.2922554016113281;0.9808350801467896;0.9808350801467896
